E,var
(-14.445541007197416-13.348527989577285j),66.45514596997553
(-14.39282960915598-13.59225995312962j),66.65196786719987
(-14.547276175862715-13.05983063777719j),65.77398923235705
(-14.44622973973067-13.451970736006153j),66.13189744542652
(-14.290603762623276-13.780889465970748j),66.2659373385403
(-14.395323172421651-13.206709661345418j),65.11859208010259
(-14.441863779374472-13.39713238979651j),65.49638374063827
(-14.428657494632484-13.375460959518708j),65.17897008115553
(-14.436816111570964-13.256712341715268j),64.8312230517201
(-14.370185183280343-13.224111917759089j),64.39785768820842
(-14.425745778023012-13.258459239528547j),64.39324166127172
(-14.356033851160412-13.401185782596047j),64.33255748275872
(-14.370838157575779-13.605250407967173j),64.694182738598
(-14.45215882814499-13.004334991406632j),63.48356029556595
(-14.468409023206663-13.218231280749565j),63.65247886080694
(-14.493925531414522-13.213956533767496j),63.66706386935754
(-14.446811929941994-13.335253568596569j),63.57633961288438
(-14.427707597073471-13.267994394170215j),63.15690782044445
(-14.3175579926697-13.302165540212123j),62.74161218930408
(-14.240254617879565-13.521315463358627j),62.73854169864127
(-14.499978807676158-13.056000545292498j),62.42082922428657
(-14.41881858467423-13.376221001893063j),62.65874601951269
(-14.41065258783831-13.376657168418136j),62.50753594588776
(-14.480838592391445-13.252152711099388j),62.25608409635496
(-14.37103365687024-13.242541301333247j),61.735804423314406
(-14.32300534331867-13.345769889566867j),61.678624547231664
(-14.422552030135277-13.216825800230144j),61.497166364270576
(-14.594317654323254-13.095403220966274j),61.742748354051415
(-14.430877832746297-13.23509514536107j),61.21903867983988
(-14.367659063307977-13.28109538047777j),60.96177980977481
(-14.333064626172574-13.61004977772678j),61.31429266258681
(-14.37327653473594-13.466855714981852j),61.02061848057743
(-14.36095626055454-13.572339169570164j),61.07739001118482
(-14.465151547779794-13.09395742347444j),60.24548970535956
(-14.375630845188208-13.11303246498496j),59.663234486087774
(-14.270052443469503-13.489729271118774j),60.053116719838506
(-14.360926722374007-13.575949242917625j),60.452265298168285
(-14.348542398852588-13.377904304897344j),59.69292072705893
(-14.289802570172048-13.327165251317227j),59.156940190132524
(-14.363862995608581-13.470406817761027j),59.63035587277417
(-14.435125397701704-13.307056748025278j),59.33726452720995
(-14.515779610815933-13.132085393689104j),59.115021518900456
(-14.41365822117156-13.445509137984924j),59.25074988736203
(-14.581821117359748-13.118243787958686j),58.917383141361036
(-14.38387209675051-13.053086118256608j),57.82335366007311
(-14.475652595751901-13.29869748399707j),58.5938228837747
(-14.50658592450295-13.203522400832226j),58.34022321943894
(-14.49310929454456-13.23666923853344j),58.182950569056246
(-14.3659202602142-13.221252770592761j),57.517518264416914
(-14.363698361365442-13.281126010994837j),57.55563181642182
(-14.291321629135217-13.065764876566226j),56.53809945022172
(-14.28800261982976-13.393574124783676j),57.18721529208232
(-14.347096114527039-13.519590403165745j),57.517508607215156
(-14.330054311199781-13.494387791896466j),57.21122109067074
(-14.334889052566128-13.132521522612134j),56.27893599830174
(-14.178086433804475-13.457572901423124j),56.23141997818316
(-14.291821816429858-13.338508121693474j),56.113132572754694
(-14.22538140631299-13.451395165416908j),56.03615511775287
(-14.247777886257861-13.38544699557932j),55.80208929661134
(-14.353779721152103-13.17061540321506j),55.60550830725283
(-14.363807593467525-13.12922301652257j),55.29399893973538
(-14.520979938407368-13.08990181839019j),55.55704637080713
(-14.350388428529095-13.260260252455529j),55.23499990117677
(-14.303950119452166-13.291025916106387j),54.966501893665935
(-14.325316479086272-13.324564568624925j),55.04884466165592
(-14.27809523360483-13.418140196718316j),55.095717799048224
(-14.314585213800884-13.446837218173716j),54.79169099806406
(-14.331755899399328-13.049458352004823j),53.87321586611779
(-14.225553907760165-13.346769516203171j),53.97587310075814
(-14.378723150638374-13.175636803222094j),53.96096800248112
(-14.271924710013405-13.202569222928387j),53.440608731970194
(-14.390662343232695-13.093327544044591j),53.58289477640557
(-14.342506132397475-13.158001927392922j),53.227881148272544
(-14.276290878834459-13.25280743840203j),53.155406849607985
(-14.25430244863953-13.381580250946765j),53.28641092580527
(-14.24540938187581-13.491035734849456j),53.40565378085457
(-14.286580306057584-13.333859104889873j),52.96765516749514
(-14.223543401146797-13.545782062246897j),53.09473081966237
(-14.327677330354502-13.283868581669516j),52.57550741664151
(-14.393878005777447-13.216403542854998j),52.5574120651903
(-14.324070629050818-13.134456565762822j),51.9403875463288
(-14.236152235243324-13.303410288017435j),51.87958835182608
(-14.161165789634444-13.453864889648624j),51.74980483404579
(-14.286234182790148-13.411415793397836j),51.92385562927856
(-14.373667198082902-13.149440854278032j),51.63129803452871
(-14.374172407262995-13.111022118526426j),51.25986510080489
(-14.14654856000315-13.399065270345062j),50.993490202545594
(-14.309717386309421-13.298949032794793j),51.141301887792274
(-14.372771399200275-12.962385776580255j),50.38351568571982
(-14.269761226749203-13.356986775822438j),50.80019550010688
(-14.369747916851683-13.199950639136015j),50.79340903156611
(-14.291144520846881-13.44953356665252j),50.805755964999484
(-14.177737876676234-13.34275188311228j),50.01265253041622
(-14.181910784657232-13.182287284649389j),49.42469828122715
(-14.288172259644456-13.164007111364679j),49.66958668001461
(-14.378956191395405-12.945988443670016j),49.25232303862878
(-14.199382483854778-13.397364527252362j),49.478345617871845
(-14.308670252937675-13.235855444418261j),49.43418141129366
(-14.307295396611742-13.274801415663639j),49.23076135539445
(-14.26472480636765-13.313211903221147j),49.17174154529565
(-14.271070383777824-13.21135080730811j),48.7501908986463
(-14.321870236525887-13.191564989016838j),48.84162845724518
(-14.318228718842592-13.074001052747445j),48.29651163394183
(-14.31443062194887-13.139573054203181j),48.316415220969404
(-14.26258041708644-13.192299328765605j),48.060890868114384
(-14.201272066540795-13.336341695466515j),48.053930341961035
(-14.234125084285816-13.400601140560184j),48.23750529686396
(-14.166251797946407-13.339714091187256j),47.59265281599445
(-14.345526192138765-13.289555832017252j),47.909958205542985
(-14.221234980099707-13.249951018649423j),47.17761979899134
(-14.150996532008055-13.292198810199258j),46.96301313031434
(-14.240552223247553-13.230422809459231j),47.033341455143834
(-14.074606768647502-13.27798541115588j),46.38050375367831
(-14.179801541195237-13.193418773780351j),46.43494509933087
(-14.17497909148792-13.322673894196328j),46.62958237733503
(-14.199082087733439-13.423143782684527j),46.772037451331364
(-14.243686130116757-13.402138965793583j),46.717177665054415
(-14.217193498668214-13.15794987106645j),45.843065437561386
(-14.152490186534228-13.341108466752077j),45.99384144602593
(-14.181410399521862-13.243572801862628j),45.6371506191539
(-14.201929611321964-13.297130342432682j),45.74071489454758
(-14.209499469578624-13.162329059479239j),45.19273476915405
(-14.136755632525652-13.301790123314056j),45.17720572921764
(-14.256222850159276-12.79485889219454j),44.31394159432909
(-14.232634518974438-13.145406453634639j),44.90582111898947
(-14.24287101492877-13.20980355502797j),44.94399468683302
(-14.172242116397145-13.375737849282942j),44.95954311663566
(-14.216926707456528-13.178727595747882j),44.461302262068315
(-14.187837150848503-13.27458525733651j),44.350554660999975
(-14.12800512731206-13.109989866173395j),43.57035943786965
(-14.080282261261925-13.479146796270408j),44.197191821631584
(-14.166129136116053-13.22271563345708j),43.79608375890439
(-14.143646392135004-13.40033257230428j),44.0476724116612
(-14.203987817409581-13.247089688120194j),43.64417132914062
(-14.24339867876549-13.017343155406556j),43.05221415292226
(-14.082617533589723-13.508161006206503j),43.65057075020423
(-14.329856543936538-13.08527115308137j),43.394410557768424
(-14.105975418565063-13.298424740126292j),42.844937201375295
(-14.22664210267935-13.19335896780294j),42.87306571679135
(-14.199831360303506-13.206101443281302j),42.698720993866395
(-14.064364791706351-13.397801019452515j),42.53425094299411
(-14.020384983422716-13.270719818049926j),41.87359929392187
(-14.015204511907777-13.328387012689127j),41.8168860049397
(-14.200381842937519-13.233896706166181j),42.12616857135499
(-14.212842477932716-13.090684613297581j),41.824498776138824
(-14.111638705209952-13.13605699775405j),41.31011303767753
(-14.139260223376272-13.185089277353832j),41.41972780119776
(-14.184986793566855-13.119787536268843j),41.326661024453834
(-14.170784966232873-13.06325020920426j),40.92691783589962
(-14.232429748948979-12.984442484704145j),40.893166419638305
(-14.144407214671306-13.359224104942237j),41.29160659490698
(-14.20877316322892-13.121336415626791j),40.83381741209231
(-14.27232167190137-13.089840917725706j),40.922515902470664
(-14.07044526026302-13.285764211906992j),40.40276190891882
(-14.02128961936417-13.420078047393112j),40.47868833146549
(-14.2334446924929-13.33084099131545j),40.89687359626233
(-14.16721667207537-13.078427505663806j),39.789051807907505
(-14.259621795522348-13.16942643857079j),40.268251837706934
(-14.091901921719323-13.181861209137708j),39.57155123591795
(-14.15037315743214-13.429527077720138j),40.26636516299854
(-14.152115951683566-13.155320814430958j),39.45488364500187
(-14.050218821650775-13.449166054407033j),39.65007415243853
(-14.178365771399212-13.311342566372709j),39.68309825984082
(-14.120350236081027-13.316244677339812j),39.2991322043561
(-13.95936190590089-13.413028437132086j),38.84608626637635
(-14.08345452942139-13.298459247760766j),38.875021153991675
(-14.07630537618311-13.275536677343746j),38.63883821044239
(-14.168064137898046-13.021155351589224j),38.191872381612676
(-14.17731181310229-13.21645846199992j),38.58750071452721
(-14.109106462524185-13.356294168902226j),38.59057593103588
(-14.070939506645466-13.440633755469074j),38.429224114087
(-13.980454219781564-13.432148718409897j),38.0246345057806
(-14.190398664730276-13.132718984684677j),37.88997950116426
(-14.125103766662813-13.093532619874264j),37.391352675295195
(-13.981770358697538-13.25976576708629j),37.25579798489194
(-14.057916842685671-13.23489050030111j),37.30515665788786
(-14.003931929670612-13.334705626441568j),37.17324038884247
(-13.940843492416965-13.217258329084569j),36.49420801956877
(-13.948361228107718-13.44089146821537j),36.98508408469087
(-14.124663795323787-13.207971109470948j),36.9713547925825
(-14.032527135824628-13.274930226733439j),36.58183786953275
(-14.02458017586471-13.370936511075891j),36.73583014119567
(-13.936875217013712-13.447749824190195j),36.41541311753902
(-14.069108812721531-12.803371466362732j),35.201236991367914
(-13.920150498673548-13.405783674374772j),35.97807808922386
(-14.083828748807223-13.228793136103357j),36.08923540016437
(-14.048218745560044-13.121514085914466j),35.52416097483414
(-14.016518065808686-13.030339307239686j),35.01073707436383
(-14.02014249348324-13.264148324740114j),35.42745293820103
(-13.98125990685316-13.342366209990743j),35.36392628703084
(-14.142872260760534-13.153534841300484j),35.43525977625407
(-14.06620069111378-13.138686840872138j),34.9634863143337
(-13.946433176620621-13.252825357793043j),34.637790335681245
(-14.00397702144285-13.289935789066872j),34.85185094866615
(-13.980516432965434-13.290761428716781j),34.583646182200894
(-14.04357993034952-13.282185477496725j),34.754818168224766
(-14.099614889831502-13.097966162207726j),34.347926315738725
(-13.943616618903388-13.440768364795039j),34.44091084225485
(-13.913585928288363-13.301731215757503j),33.94375311527478
(-13.99510283789319-13.295222284363657j),34.04616400889065
(-14.076693047015965-12.955517187239783j),33.39870700724597
(-14.169383614947511-13.043223866934616j),33.866725956464734
(-14.041672638535466-13.091979411971915j),33.377909399970264
(-14.02724149422388-13.13922032618922j),33.2290712159349
(-14.021375362303298-13.159247808492452j),33.184739455737535
(-14.060226807813233-13.064424249459801j),32.98730770670804
(-13.95343645000151-12.941258920926405j),32.113811428763164
(-14.13668925891239-13.069712008169283j),33.104811304471696
(-14.089522002346062-13.232162494479791j),33.061629271715596
(-13.971713677793216-13.111847485549943j),32.281523310359894
(-14.021840081829367-13.297786633118907j),32.82668592882355
(-14.01138757267316-13.174505964434957j),32.36355919753376
(-14.000081511574804-13.078565755432889j),31.93359098225907
(-13.951775724288234-13.187048927391093j),31.91970006716935
(-13.907679949698522-13.435183065302153j),32.18723543971201
(-13.87576816712498-13.38054277811804j),31.847008499474775
(-13.913033258555851-13.227541359675424j),31.45568371084751
(-13.968833770255312-13.230527838547088j),31.581829798359838
(-13.938659715496138-13.249064273118337j),31.29127446597471
(-13.987222914104152-12.911276237675104j),30.694678700153364
(-13.940555815392827-13.271902320720859j),31.19644817025554
(-14.002479589081771-13.119697951622111j),30.985207661940137
(-13.894252172004201-13.14946621312125j),30.477589342674776
(-13.871452011491176-13.284133517275695j),30.53273548265473
(-14.005383278894984-13.087692555517778j),30.55380467043191
(-13.788865203768646-13.241616027025591j),30.0451444653958
(-13.88786680712531-13.122673233870398j),29.933775177662135
(-14.016281512903007-12.790376878667741j),29.531601186780435
(-13.879362184953788-13.161238365622312j),29.741044797568154
(-14.053327159620661-13.306110261024502j),30.625700110536787
(-13.844198966452623-13.132443575978709j),29.34057839939889
(-13.974456004896185-13.144445230234389j),29.611728007991886
