E,z,var
(-15.903870339313615-14.594237573186069j),(-23.89192542291342-19.70139104459905j),105.06839769007765
(-15.930897016244774-14.483176313980453j),(-23.88572790759199-19.684851278770083j),104.82746522227482
(-16.047309838095508-14.331930124194333j),(-23.888433673971456-19.66411108229524j),104.63756295186762
(-15.966219825639074-14.444657515512707j),(-23.87162198256391-19.66946575155127j),104.52471392350199
(-15.92245235506494-14.58343942474771j),(-23.85841768786156-19.677677381899517j),104.35176724432868
(-16.10934949414851-14.327700928790017j),(-23.868653648403146-19.64592549473658j),104.25947723056885
(-16.24394876123389-14.11225195293307j),(-23.87387672240709-19.617811951152106j),103.95722622924859
(-16.087437077713332-14.40336475055393j),(-23.849093456082187-19.64194993405761j),103.79118193043485
(-16.07446190971496-14.40584945202416j),(-23.83906850052007-19.636364192462537j),103.57942420622172
(-15.919848266977851-14.554066818725994j),(-23.81400391629965-19.646231082784954j),103.3405628313704
(-15.99274096533816-14.50068453102202j),(-23.812973283291182-19.634823244819355j),103.24038900125807
(-16.089136187476736-14.394900518775135j),(-23.814626708247488-19.617649256027715j),103.0378561027525
(-16.14916071341922-14.311123320780387j),(-23.812508517762694-19.602662441965062j),102.83584403008103
(-16.042720725136675-14.433928430365109j),(-23.792199279765033-19.61023212734016j),102.62605276575731
(-16.128952808371455-14.308563324992269j),(-23.79306376172923-19.59050052907414j),102.50532205282565
(-16.052666005089776-14.417156352203365j),(-23.775898592570055-19.596721511446777j),102.21460702200989
(-15.987803944204648-14.539766383656112j),(-23.759871845695127-19.60474360135314j),102.05370186554757
(-16.025256408830693-14.489583616906843j),(-23.7553792306067-19.59331253232738j),101.88451505743727
(-15.953810854605292-14.502028757815756j),(-23.738438248279607-19.588983307148812j),101.56300676348933
(-15.99287168154673-14.409193311333883j),(-23.73417311505942-19.57246642411473j),101.26660950952765
(-16.179812476945088-14.240159081731415j),(-23.747288059802575-19.546848612562574j),101.29822249112436
(-16.262159304236366-14.272471845623501j),(-23.74843479789989-19.544651677783573j),101.32849612752184
(-16.004023064883405-14.487014626186863j),(-23.709228744721123-19.56420474051624j),100.88684238266856
(-16.14773082776314-14.343930885415901j),(-23.71772769933158-19.54127170624991j),100.80637116259032
(-16.20949529292749-14.236889353059466j),(-23.716598930444228-19.522413611720197j),100.43972845225223
(-15.979622909286663-14.472449636534794j),(-23.68001399493297-19.545138855657243j),100.26414082696888
(-16.053417164245076-14.311833368058059j),(-23.68032031120214-19.519605504271144j),99.99488646546834
(-16.007238911218533-14.424395451249858j),(-23.6658976249911-19.527625035954983j),99.88541592927783
(-15.95752746453282-14.45052784985214j),(-23.650940933066604-19.525065981231517j),99.57033663359583
(-16.14507662042334-14.298753874545099j),(-23.66577965417334-19.50014298819268j),99.58544663849496
(-15.924662721078231-14.446202396977224j),(-23.629182165576935-19.512917704416108j),99.15271106888305
(-16.06637923408254-14.407891265943066j),(-23.638496541962567-19.502210082040715j),99.17600346914008
(-16.161554332920755-14.284028255318123j),(-23.642090508946776-19.48038964493604j),98.99692882419599
(-15.89529811797776-14.447512545413048j),(-23.598888755337107-19.495676630903695j),98.40165544243487
(-16.067980705705466-14.3475808620187j),(-23.61265547244742-19.47678309292445j),98.50365590869528
(-16.069459999601673-14.378572862451083j),(-23.60416871994742-19.47497161784354j),98.31796949928084
(-16.00437221166622-14.437577083147714j),(-23.586831504151608-19.476947752058646j),98.09677046460067
(-16.09850651566255-14.34773002408701j),(-23.59069987309878-19.45909582322766j),97.96535945546152
(-16.117546588025025-14.276608712422629j),(-23.58461878938338-19.443592176177056j),97.75422541806407
(-16.089385165448242-14.297177842830763j),(-23.57215638250096-19.440416186624983j),97.59053176895654
(-16.173536093927506-14.280716723477596j),(-23.575024444868067-19.43220819111643j),97.43012524302722
(-16.010160292845534-14.246193873909421j),(-23.54390212041268-19.4214747545995j),96.93588702333003
(-16.103132489708884-14.373882122026192j),(-23.548085416069537-19.43321961496164j),97.06363065195072
(-16.01295693201168-14.270534994408365j),(-23.526813970481633-19.412874899217172j),96.6566312002224
(-16.07585833230638-14.40058748400106j),(-23.5269460248552-19.42523283524415j),96.64640421949059
(-16.01950109344154-14.490116788685595j),(-23.5102691552687-19.432096583993356j),96.373372419731
(-16.208972912507786-14.242794832897014j),(-23.528633126488614-19.390969661104272j),96.35579426219655
(-16.101585254317452-14.217021282183728j),(-23.504628276621713-19.381251064634455j),95.8841959782167
(-15.88006186269493-14.56082585043845j),(-23.463858970090765-19.425069748313575j),95.77292329844073
(-16.04406965111701-14.458178179532252j),(-23.47893416906308-19.404394014211707j),95.79336016480036
(-16.076461850280793-14.38786926831303j),(-23.474989891991278-19.388266782442017j),95.53907998518316
(-15.926170352949578-14.491297285919146j),(-23.44407321223654-19.397711998316034j),95.16136184352096
(-16.012129678173835-14.435158243042096j),(-23.4480573220479-19.38358857821327j),95.1278148606205
(-16.023238349406064-14.305977732557862j),(-23.440985752410906-19.358396659883677j),94.70439582017065
(-16.01224164061338-14.435824035545743j),(-23.43059848773262-19.372059429367404j),94.77392436618099
(-16.023640139820092-14.30163985492605j),(-23.423593301252655-19.34584925794876j),94.37465370592179
(-16.00479871322057-14.36670649031243j),(-23.411984203122746-19.349856093017802j),94.20962848180048
(-16.098075359710148-14.317608178512263j),(-23.41760360539536-19.33641165949089j),94.16211544633639
(-16.02694011899403-14.299990308798185j),(-23.397925718444075-19.327748497863716j),93.7903911952642
(-16.248333520122035-14.176387220160832j),(-23.423740029139037-19.30251640634509j),93.94755775234421
(-16.260493258611827-14.164974689234306j),(-23.417147441602054-19.294651026209788j),93.46251285766978
(-16.166286059454723-14.278157261553762j),(-23.39377319739385-19.306448847325495j),93.50725643968629
(-16.13639298530249-14.322071233870142j),(-23.380436484663097-19.307459326185352j),93.33429868269661
(-15.958251735980037-14.327761593051276j),(-23.343320277756806-19.3024418548882j),92.77687911473335
(-15.936855608076456-14.504457280453359j),(-23.33108375290031-19.324967622152993j),92.80993545960459
(-15.85888114811666-14.593873162441545j),(-23.3096387459949-19.33370745231553j),92.60032838334001
(-16.138777666134157-14.218285280753163j),(-23.34637075957987-19.266830500762765j),92.35872025301904
(-16.009545622874263-14.34918056619492j),(-23.31656548215138-19.282265612855966j),92.1896233540635
(-16.10293849414325-14.298456514294665j),(-23.323234851533634-19.267995324858617j),92.12853497346092
(-15.914600585965099-14.515224327011998j),(-23.28332369727021-19.298027238283993j),91.71622715467245
(-16.083281878223474-14.381504247338146j),(-23.30265807366332-19.26996120930547j),91.66829277044846
(-16.191379151088277-14.135224183975309j),(-23.31215169738283-19.22271766290785j),91.54981798985546
(-16.076734946471603-14.352063900953521j),(-23.2842182059537-19.253248799261144j),91.40432775145857
(-15.965520951836377-14.433273704742849j),(-23.256638561812185-19.261156529806282j),91.09988373544896
(-16.160572412276085-14.194366070903863j),(-23.28120788249921-19.214486598124562j),90.93527906142468
(-16.06188412625055-14.262439600079976j),(-23.255644069715093-19.220139611213757j),90.59085212293274
(-16.073508440092574-14.34931340860601j),(-23.248966960136013-19.22918121968884j),90.65458542368425
(-16.051118250102018-14.275959832206986j),(-23.236394575517753-19.210517010804015j),90.26407747392231
(-16.01078229689442-14.374634316147882j),(-23.220636901956524-19.221811005325883j),90.10737391708871
(-16.14358694766111-14.270217295657714j),(-23.235271302788355-19.197558244035758j),90.16700577717504
(-16.12814281759507-14.314265782140449j),(-23.223931278714325-19.19937504343886j),89.97868875820521
(-15.999550385592038-14.406968815987211j),(-23.192419968635384-19.20994044924572j),89.6807887669756
(-15.952908072712395-14.43994776022102j),(-23.17532054501552-19.21000064907956j),89.33702995330445
(-15.93577814630716-14.392189865226252j),(-23.163440066335287-19.195594175740727j),89.07180278321353
(-16.220747738086974-14.164966912441498j),(-23.20620534059374-19.148609011151912j),89.26979735100015
(-15.934551052381977-14.402020002928115j),(-23.14558829153352-19.185667640532916j),88.75017144073674
(-16.162052973280467-14.217364742392663j),(-23.178405694110324-19.146027747857858j),88.82659611360768
(-15.926591046954597-14.405978355115485j),(-23.126492752639646-19.174700017341248j),88.32516985046907
(-15.874219596765244-14.418392114930679j),(-23.107980625401566-19.171152541262177j),88.05244158099575
(-15.894505749653696-14.416658854876959j),(-23.102878069435587-19.164998547007116j),87.98757702696678
(-16.15947500326385-14.218186353509097j),(-23.14357182561034-19.122050848106202j),88.03439132346978
(-15.919269619922181-14.457436347902721j),(-23.08982268854537-19.16099803340571j),87.67937003601287
(-16.05127248244658-14.33006826314282j),(-23.105940499182402-19.13113290173399j),87.65226034716027
(-15.85833644468944-14.497341046269584j),(-23.060583924490995-19.15699479879122j),87.25188822745554
(-16.007281331854117-14.370625689136586j),(-23.080140734384138-19.12703950662509j),87.33021130259594
(-15.898425807820592-14.451137616565852j),(-23.050497755101553-19.136618422380643j),86.97859445859282
(-16.191475470788973-14.247637799039678j),(-23.09820476586227-19.09154409521466j),87.16274194579323
(-15.967077163597539-14.333911801717992j),(-23.046112969737926-19.10227888953329j),86.54152514974054
(-15.953978796936742-14.432779142869123j),(-23.034775865402665-19.11564193285948j),86.52665531757313
(-15.80760075876973-14.549928781148857j),(-22.997289748718867-19.132786041105177j),86.15983668804273
(-16.07561540973096-14.253019712225806j),(-23.041146235716997-19.068594883308485j),86.0864029295408
(-15.845658369488934-14.53393350452752j),(-22.98694035715881-19.11821883389645j),85.8751650867776
(-16.036015554561484-14.324025119615397j),(-23.015917095357736-19.070730998803462j),85.78915321619118
(-16.015900344309408-14.45927749746544j),(-23.00318006886188-19.091855499493086j),85.846792949219
(-15.897992001362429-14.462882390923191j),(-22.970746392273846-19.086789360575562j),85.19594042875397
(-16.016713144478334-14.402349420679975j),(-22.985876055184626-19.068774582977355j),85.47401154368576
(-15.948806680385792-14.463293090626145j),(-22.963357756118317-19.075298497397107j),85.10147578644195
(-16.040663067193965-14.140558521490906j),(-22.97329526570757-19.003673938384143j),84.59748768964315
(-15.919964584301212-14.367916599647264j),(-22.939842739781746-19.04417290292769j),84.555169590311
(-15.987885463584552-14.401630297488595j),(-22.94500440549842-19.04523584128265j),84.61172989734915
(-16.05890680583256-14.321944203117665j),(-22.95094370880734-19.022892450045358j),84.40985241276744
(-16.075905296464196-14.25534808621884j),(-22.945788301664553-19.003112401933517j),84.11002019678878
(-16.00606133699157-14.410682469336466j),(-22.922516819431237-19.02958263609132j),84.21359582846718
(-16.106785152912984-14.301662252010871j),(-22.93492488211173-19.000849072922282j),83.94720388489284
(-16.076023964031965-14.3600580141409j),(-22.919791056410745-19.00722224098373j),83.81777487194142
(-15.892843364331272-14.525195138404994j),(-22.872282793238227-19.03634136934186j),83.48552040807671
(-16.008017452828536-14.368686852443632j),(-22.887957717452476-18.997280299570495j),83.36265628092345
(-15.92460920624592-14.498742189452226j),(-22.86136637013663-19.019230828542778j),83.18056480251815
(-16.169910701234002-14.278315181888507j),(-22.90528080076531-18.966087764106028j),83.38811032027381
(-15.89425815645226-14.471808938193618j),(-22.837159761793686-19.001910730649822j),82.73858438637353
(-15.830465835862945-14.624478126490956j),(-22.81446108638226-19.029261753448537j),82.60966407283807
(-16.17498419838906-14.116660931059787j),(-22.880646555248816-18.912932082971032j),82.40757833532727
(-15.826851229293718-14.457697105063483j),(-22.795830419215324-18.981485666008904j),81.87484349271354
(-15.96719346479004-14.324027808961224j),(-22.817782562253807-18.946286117971468j),81.87478956119735
(-15.996345363229105-14.35912331016292j),(-22.815442325273633-18.948116251546004j),81.95587676712496
(-15.970437819761504-14.40218933826965j),(-22.800937195987053-18.951786033095864j),81.75482419388251
(-16.075559462669922-14.294075475161781j),(-22.81559976017539-18.92182883096108j),81.68596791991311
(-16.102681244277132-14.318850936070225j),(-22.813000598718077-18.92142260967973j),81.60403545631199
(-15.896885953702133-14.414654699845949j),(-22.758049339582982-18.93704730746534j),80.9853680646403
(-15.94668590864926-14.410592999271476j),(-22.760451015354732-18.930294017835354j),80.9911373458402
(-15.964142251554879-14.370610341249673j),(-22.755610291102958-18.915378547463675j),80.77474117046695
(-15.946344361914257-14.438363601673723j),(-22.74276651451645-18.92494690118161j),80.69856698233687
(-16.00617518781794-14.327324181068875j),(-22.74766411801031-18.893707237464774j),80.51504450548502
(-15.840840659674297-14.449357962224129j),(-22.70089335172509-18.91585233131155j),80.08047050629526
(-15.94212078363961-14.363623711548763j),(-22.71537990102075-18.890247077367764j),79.97806856029261
(-16.170876673291815-14.186733848129235j),(-22.7596433882037-18.843322252765983j),80.19030098005014
(-16.02687652918173-14.28183076196482j),(-22.717512231299345-18.859416567537803j),79.76774449945928
(-15.856615482617647-14.461695193463418j),(-22.66894802293253-18.89553667527044j),79.51755581137597
(-15.974738485783359-14.354612494418843j),(-22.687813544159088-18.864583936188428j),79.43219724617086
(-15.9636543051807-14.329537261554137j),(-22.676422416022643-18.852770793726776j),79.16127544485191
(-15.940014167958285-14.340899631074757j),(-22.662033357806116-18.84954321256472j),78.89002417710728
(-16.12275957523018-14.309054294946444j),(-22.696716778904783-18.836054922197253j),79.30046612363395
(-16.198979943755873-14.14340368539053j),(-22.706306206557652-18.790523480808336j),79.06858039275635
(-15.790536062584971-14.57807659140778j),(-22.599728655020392-18.88873838193787j),78.51510266298847
(-15.841307260148104-14.415240104534277j),(-22.603005049695696-18.84382286519276j),78.13490998102469
(-15.987464681231065-14.39486836591504j),(-22.62946645285792-18.83305814455144j),78.27047093027434
(-16.078850290434314-14.27618233606331j),(-22.642910620575538-18.798362307663385j),78.26746288006858
(-15.885043046711633-14.388572815676852j),(-22.586950503397638-18.81981176702515j),77.66394515775147
(-15.870069339875174-14.404757027964031j),(-22.57441698826942-18.817915471851187j),77.49448863920682
(-15.919366180007355-14.348158078917285j),(-22.57766408028181-18.79814688741365j),77.35212854364605
(-15.966599844747666-14.436917330919393j),(-22.580500161652672-18.81416858073709j),77.5809520972336
(-16.084622268435847-14.259065144493368j),(-22.600986322572087-18.764248155834355j),77.3744339472024
(-15.970022493422215-14.189626159291342j),(-22.563785600862133-18.740966913663545j),76.66483917927657
(-15.902867888321492-14.392185230846701j),(-22.538216972080374-18.785546307711677j),76.75659999334871
(-16.17185499038687-14.137528886560311j),(-22.596885602587104-18.715769750526636j),76.94039730212552
(-15.827526156221362-14.523774067828402j),(-22.501536591367785-18.806991065092756j),76.37432205394117
(-16.008262895350143-14.253772032028072j),(-22.538340512523586-18.7329543241031j),76.32088346635786
(-15.994240638828874-14.307220611580666j),(-22.526037122262533-18.74053403534149j),76.19592205655316
(-16.027001580220645-14.242945485516993j),(-22.52563540295626-18.718201098806833j),75.98007672258169
(-16.035619103885644-14.252821744309694j),(-22.519118490594728-18.71472236654328j),75.75655879055277
(-16.00771761893473-14.286790565941798j),(-22.503233428066228-18.717455175447043j),75.56257641061387
