E,z,var,E_Final,E_ED
(-34.50560133882444-14.178919548303968j),(-48.75-26.25j),317.0575904008543,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.5074019226746-14.173460759040644j),(-48.75-26.25j),316.9129127405902,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.506060583630145-14.176911803083833j),(-48.75-26.25j),316.92231627324674,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50404716016902-14.17871098890084j),(-48.75-26.25j),316.9249428663536,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50379117097503-14.178141036649231j),(-48.75-26.25j),316.99619602996546,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50388473670487-14.177390321859866j),(-48.75-26.25j),317.1008652689388,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50536599215476-14.180018652746243j),(-48.75-26.25j),317.2556921286562,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50532151116898-14.183602353721373j),(-48.75-26.25j),317.0832907492003,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50050968085485-14.184885043681426j),(-48.75-26.25j),317.3961618142175,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48656674963793-14.19539914269484j),(-48.75-26.25j),317.0024804395636,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4913651865923-14.189606481341539j),(-48.75-26.25j),316.96732759933894,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48977387221228-14.191482970579468j),(-48.75-26.25j),316.96121207908567,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.494447619303756-14.188764554178826j),(-48.75-26.25j),317.30054889865187,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48707448395937-14.194101147389375j),(-48.75-26.25j),316.9502392057992,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.492638314508426-14.19458557275851j),(-48.75-26.25j),316.88413350824874,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.493435318927105-14.195627169306151j),(-48.75-26.25j),316.8635266760605,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4887739301724-14.18802834270808j),(-48.75-26.25j),316.9708802677713,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48835597819397-14.190864808132977j),(-48.75-26.25j),317.00407524061194,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
